activity_pct_change,rumination_pct_change,body_temp_max,lying_time_pct_change,max_ec,ec_pct_change,quarter_ec_asymmetry,max_ph,max_turbidity,cmt_score,max_scc_log,avg_humidity,avg_bedding_moisture,thi,lactation_number,age_years,prev_mastitis_flag,days_in_milk,label,cow_sim_id
-12.3417,4.0192,38.3,3.4729,5.3627,-0.8018,0.0994,6.65,114.1896,0.0,5.1111,74.0819,29.7706,16.9566,5.0,2.6,1.0,156.0,0,cow_0007
-7.5737,2.4403,38.3,-2.4345,5.1172,-5.3431,0.0944,6.65,95.9106,0.0,5.0859,66.6223,29.3333,17.1541,5.0,2.6,1.0,157.0,0,cow_0007
-7.531,-5.4224,38.3,4.1731,5.6974,5.3909,0.105,6.65,98.3424,0.0,5.14,65.5397,28.2992,16.9687,5.0,2.6,1.0,158.0,0,cow_0007
-6.6055,-7.6076,38.3,-4.0482,5.3518,-1.0026,0.0967,6.65,105.6724,0.0,5.0744,68.844,26.7945,17.3318,5.0,2.6,1.0,159.0,0,cow_0007
-12.7405,-2.2568,38.3,1.4499,5.6436,4.3949,0.0982,6.65,104.3996,0.0,5.0826,67.6625,28.0451,17.1175,5.0,2.6,1.0,160.0,0,cow_0007
-4.5681,4.1751,38.3,-0.7007,5.5085,1.8952,0.1011,6.65,103.3844,0.0,5.1143,69.6771,28.1902,17.0559,5.0,2.6,1.0,161.0,0,cow_0007
-0.7758,3.5018,38.3,-4.4284,5.1662,-4.4366,0.1023,6.65,114.5381,0.0,5.0987,67.8666,27.4163,17.2068,5.0,2.6,1.0,162.0,0,cow_0007
-10.406,-3.2342,38.3,1.4937,5.4926,1.6023,0.1017,6.65,100.3761,0.0,5.1141,68.6387,28.3698,17.2763,5.0,2.6,1.0,163.0,0,cow_0007
-0.9732,-5.2624,38.3,5.3135,5.2208,-3.4264,0.0968,6.65,101.0034,0.0,5.0817,73.1176,28.3533,18.3865,5.0,2.6,1.0,164.0,0,cow_0007
-7.174,-0.2269,38.3,0.6571,5.3628,-0.7982,0.0983,6.65,103.3915,0.0,5.08,69.4088,27.1668,16.7149,5.0,2.6,1.0,165.0,0,cow_0007
-19.0716,-6.1917,38.3,0.106,5.5395,2.4692,0.1004,6.65,105.3889,0.0,5.0969,67.0193,25.2948,16.7973,5.0,2.6,1.0,166.0,0,cow_0007
-11.1854,6.3792,38.3,-0.6145,5.7364,6.1124,0.0978,6.65,104.19,0.0,5.1105,66.0866,28.0495,17.1844,5.0,2.6,1.0,167.0,0,cow_0007
-11.3288,3.6993,38.55,0.5751,4.7671,-6.3071,0.1012,6.61,113.4194,0.0,5.1249,57.3449,29.6848,28.0067,5.0,4.5,0.0,59.0,0,cow_0008
-9.392,-1.7087,38.55,-7.7985,5.1486,1.1903,0.1037,6.61,98.7752,0.0,5.1539,58.3741,32.354,27.9007,5.0,4.5,0.0,60.0,0,cow_0008
-3.1114,8.5809,38.55,-1.6575,4.9993,-1.7431,0.0934,6.61,96.2796,0.0,5.1901,61.4948,29.7502,27.5144,5.0,4.5,0.0,61.0,0,cow_0008
-4.74,-5.1939,38.55,0.5073,5.0614,-0.5236,0.1014,6.61,92.2779,0.0,5.1496,56.8712,27.6403,27.2299,5.0,4.5,0.0,62.0,0,cow_0008
-5.699,7.7128,38.55,0.285,4.7343,-6.9509,0.1012,6.61,99.6124,0.0,5.1375,57.0646,31.0969,28.7762,5.0,4.5,0.0,63.0,0,cow_0008
-6.7766,2.4327,38.55,-4.226,4.9032,-3.6314,0.101,6.61,99.8479,0.0,5.1443,57.454,32.4139,28.1938,5.0,4.5,0.0,64.0,0,cow_0008
-3.974,-3.3763,38.55,-2.3205,4.9835,-2.0543,0.0973,6.61,96.6117,0.0,5.1337,58.0332,30.8403,27.9012,5.0,4.5,0.0,65.0,0,cow_0008
-5.2114,4.1522,38.55,4.5424,4.9721,-2.2782,0.1066,6.61,98.9514,0.0,5.1689,56.6738,31.8864,28.7174,5.0,4.5,0.0,66.0,0,cow_0008
-4.8179,-0.2009,38.55,-3.2445,5.5056,8.2072,0.0977,6.61,103.5304,0.0,5.142,58.625,31.1484,27.4933,5.0,4.5,0.0,67.0,0,cow_0008
-4.5237,-2.8739,38.55,0.7446,4.919,-3.3207,0.1001,6.61,99.6644,0.0,5.1462,56.4159,28.8719,27.755,5.0,4.5,0.0,68.0,0,cow_0008
-2.0402,-5.3062,38.55,-5.8308,4.8493,-4.6912,0.0969,6.61,90.3604,0.0,5.133,59.2624,29.9084,27.8247,5.0,4.5,0.0,69.0,0,cow_0008
-0.7392,-2.7644,38.55,5.0448,4.8644,-4.395,0.1021,6.61,110.3279,0.0,5.134,63.0355,30.9297,27.5011,5.0,4.5,0.0,70.0,0,cow_0008
-14.5864,1.5435,38.55,5.4231,5.1585,1.3854,0.095,6.61,98.3699,0.0,5.1472,60.839,30.257,27.1201,5.0,4.5,0.0,71.0,0,cow_0008
-5.8848,-2.0643,38.55,5.392,5.2036,2.2725,0.0946,6.61,93.8998,0.0,5.1375,60.6969,30.7948,29.0486,5.0,4.5,0.0,72.0,0,cow_0008
-6.1803,6.6147,38.55,-7.6225,5.1749,1.7075,0.0978,6.61,104.4807,0.0,5.1412,54.1589,30.2547,27.033,5.0,4.5,0.0,73.0,0,cow_0008
-4.9277,-4.8684,38.55,4.3108,5.0341,-1.0587,0.1012,6.61,98.1386,0.0,5.1372,53.6707,29.674,29.6961,5.0,4.5,0.0,74.0,0,cow_0008
-4.1128,-5.556,38.55,-3.0204,5.2125,2.4469,0.0969,6.61,101.3278,0.0,5.1395,57.5357,28.8249,27.5138,5.0,4.5,0.0,75.0,0,cow_0008
-1.4457,8.176,38.55,-4.9057,5.3973,6.0782,0.094,6.61,94.7414,0.0,5.1497,55.5791,30.2245,27.1072,5.0,4.5,0.0,76.0,0,cow_0008
-6.9541,4.1509,38.55,0.9027,5.0644,-0.464,0.0968,6.61,98.7494,0.0,5.151,60.1184,30.6643,27.2518,5.0,4.5,0.0,77.0,0,cow_0008
-11.0307,1.1321,38.55,-1.2003,5.2466,3.1166,0.1044,6.61,98.2087,0.0,5.1275,56.8388,31.7048,29.1139,5.0,4.5,0.0,78.0,0,cow_0008
-8.1412,-4.5674,38.55,-3.3184,4.9862,-2.0011,0.1001,6.61,97.4191,0.0,5.1351,53.6649,30.0667,28.6391,5.0,4.5,0.0,79.0,0,cow_0008
-6.1641,-5.1021,38.55,-0.0163,5.185,1.906,0.0958,6.61,98.7098,0.0,5.135,60.4216,29.0569,29.5128,5.0,4.5,0.0,80.0,0,cow_0008
-12.5012,-1.9195,38.55,1.5112,5.1737,1.6841,0.0987,6.61,105.0358,0.0,5.1323,60.1719,30.6312,28.0799,5.0,4.5,0.0,81.0,0,cow_0008
-5.6019,2.0816,38.55,1.0393,4.9273,-3.1578,0.102,6.61,97.6025,0.0,5.1367,59.6655,29.8054,28.8335,5.0,4.5,0.0,82.0,0,cow_0008
-5.4865,0.1698,38.4,-0.0482,4.6692,-2.1131,0.1028,6.58,92.5571,0.0,5.077,63.3672,30.3616,23.6166,5.0,7.6,0.0,26.0,0,cow_0009
3.8828,3.0044,38.4,4.6469,4.8029,0.69,0.1074,6.58,94.0541,0.0,5.046,59.6311,30.4117,21.7395,5.0,7.6,0.0,27.0,0,cow_0009
-4.4368,-2.0799,38.4,1.4709,4.6801,-1.8851,0.0961,6.58,90.733,0.0,5.0548,66.8361,30.6442,21.0077,5.0,7.6,0.0,28.0,0,cow_0009
-9.0775,2.6996,38.4,-1.6477,5.0276,5.4009,0.0989,6.58,93.7843,0.0,5.0771,67.348,32.7106,21.6243,5.0,7.6,0.0,29.0,0,cow_0009
-4.8337,-1.8218,38.4,1.2872,4.6149,-3.2525,0.1045,6.58,85.9078,0.0,5.059,64.0095,31.9594,21.4294,5.0,7.6,0.0,30.0,0,cow_0009
-7.2302,-6.2486,38.4,-4.1986,4.9729,4.2534,0.1015,6.58,101.0168,0.0,5.0513,60.1466,31.4865,22.4964,5.0,7.6,0.0,31.0,0,cow_0009
-9.7858,-2.3071,38.4,8.0758,4.6451,-2.6182,0.0993,6.58,80.4304,0.0,5.0634,67.91,31.6294,21.585,5.0,7.6,0.0,32.0,0,cow_0009
-10.4283,-6.5983,38.4,0.9501,4.904,2.8098,0.0993,6.58,92.0436,0.0,5.0787,62.506,32.1709,21.922,5.0,7.6,0.0,33.0,0,cow_0009
-10.4542,-5.6003,38.4,-2.0154,5.2742,10.571,0.0962,6.58,85.864,0.0,5.0607,65.8169,31.4269,21.9795,5.0,7.6,0.0,34.0,0,cow_0009
-8.1224,-7.0917,38.4,7.1508,4.7345,-0.7452,0.0925,6.58,96.0422,0.0,5.0751,63.0095,31.1501,21.3895,5.0,7.6,0.0,35.0,0,cow_0009
-13.4849,-0.5857,38.4,-2.6049,4.7744,0.0928,0.1056,6.58,91.6831,0.0,5.0634,67.2346,32.6856,22.5775,5.0,7.6,0.0,36.0,0,cow_0009
-5.5008,5.2193,38.4,7.2503,4.758,-0.2505,0.1022,6.58,86.2504,0.0,5.0822,64.7821,32.1794,20.9576,5.0,7.6,0.0,37.0,0,cow_0009
-9.1218,-2.6846,38.4,-7.6947,4.8811,2.3296,0.102,6.58,90.163,0.0,5.0742,68.7177,32.437,21.2068,5.0,7.6,0.0,38.0,0,cow_0009
-12.2992,8.8299,38.4,-3.9252,4.4978,-5.7071,0.1037,6.58,86.7626,0.0,5.0621,72.2386,30.6363,22.8278,5.0,7.6,0.0,39.0,0,cow_0009
-8.1137,1.5512,38.4,-3.5413,4.932,3.3968,0.1,6.58,90.0739,0.0,5.0828,62.8681,30.0344,20.2686,5.0,7.6,0.0,40.0,0,cow_0009
-2.1172,0.086,38.4,4.263,4.3404,-9.006,0.0968,6.58,89.4761,0.0,5.1008,66.0685,33.8972,22.2553,5.0,7.6,0.0,41.0,0,cow_0009
1.9814,-2.8402,38.4,0.9096,4.6824,-1.8369,0.1037,6.58,83.8562,0.0,5.0469,65.8353,31.7788,23.066,5.0,7.6,0.0,42.0,0,cow_0009
-0.5433,-3.0973,38.4,3.7266,4.4513,-6.6809,0.0944,6.58,94.9338,0.0,5.0801,69.1757,31.549,23.0536,5.0,7.6,0.0,43.0,0,cow_0009
-5.2891,1.5047,38.4,2.1237,4.792,0.4618,0.0978,6.58,87.6188,0.0,5.0795,64.0401,32.7927,22.9626,5.0,7.6,0.0,44.0,0,cow_0009
-13.7891,-0.7335,38.4,-0.2956,5.0886,6.679,0.1019,6.58,84.2253,0.0,5.0574,68.0543,32.9153,20.7801,5.0,7.6,0.0,45.0,0,cow_0009
-9.2084,1.3677,38.6,-4.377,4.9766,-4.185,0.0957,6.62,102.3793,0.0,5.1813,61.4492,28.7498,28.1347,5.0,8.4,1.0,52.0,0,cow_0010
-7.0898,7.6296,38.6,-2.6451,5.3447,2.9008,0.1005,6.62,97.8932,0.0,5.189,55.7877,31.8577,28.6708,5.0,8.4,1.0,53.0,0,cow_0010
-8.06,-2.9766,38.6,-0.0429,5.2455,0.9913,0.096,6.62,98.5428,0.0,5.1574,59.3639,31.0746,28.9963,5.0,8.4,1.0,54.0,0,cow_0010
-3.5947,0.278,38.6,-0.7058,5.2581,1.2334,0.1055,6.62,95.9866,0.0,5.1659,59.1251,29.4194,27.7809,5.0,8.4,1.0,55.0,0,cow_0010
-5.0876,-3.2568,38.6,-0.6315,5.5943,7.7061,0.1025,6.62,100.5195,0.0,5.1939,60.0054,28.4649,25.6782,5.0,8.4,1.0,56.0,0,cow_0010
-15.2643,-3.0721,38.6,-0.3513,5.0822,-2.1522,0.1009,6.62,103.4127,0.0,5.1894,58.9258,31.7179,28.7365,5.0,8.4,1.0,57.0,0,cow_0010
-12.9782,-2.1255,38.6,0.4849,5.4381,4.7002,0.1007,6.62,96.1974,0.0,5.2257,56.1561,31.8999,27.5544,5.0,8.4,1.0,58.0,0,cow_0010
-10.7955,0.3895,38.6,2.9944,5.1418,-1.0056,0.1019,6.62,105.6774,0.0,5.1543,57.2648,31.826,27.3567,5.0,8.4,1.0,59.0,0,cow_0010
-6.6023,0.6947,38.6,-1.9999,5.1969,0.0566,0.0946,6.62,97.6984,0.0,5.16,54.6197,29.1121,28.7257,5.0,8.4,1.0,60.0,0,cow_0010
-15.1572,1.8148,38.6,4.8958,5.344,2.8878,0.0934,6.62,96.8118,0.0,5.1566,56.681,28.3869,29.1215,5.0,8.4,1.0,61.0,0,cow_0010
-9.3518,0.131,38.6,4.479,5.0335,-3.0906,0.0977,6.62,97.4246,0.0,5.1446,54.9977,31.4457,29.6814,5.0,8.4,1.0,62.0,0,cow_0010
-8.7444,-1.8149,38.6,-1.554,4.8263,-7.0784,0.0934,6.62,107.4609,0.0,5.2048,56.0508,29.0454,26.7672,5.0,8.4,1.0,63.0,0,cow_0010
-5.7238,-8.2181,38.6,-0.711,5.2618,1.3044,0.0947,6.62,100.8326,0.0,5.1654,61.7039,30.2136,29.5733,5.0,8.4,1.0,64.0,0,cow_0010
-9.5742,-0.68,38.6,0.0781,5.1309,-1.215,0.0992,6.62,105.3593,0.0,5.1428,55.6999,30.5263,27.1992,5.0,8.4,1.0,65.0,0,cow_0010
-1.7152,-4.481,38.6,-2.4661,5.2199,0.4994,0.0994,6.62,98.5629,0.0,5.1399,62.8066,29.7826,28.7166,5.0,8.4,1.0,66.0,0,cow_0010
-1.3469,8.4495,38.6,2.1848,5.2929,1.9041,0.0979,6.62,100.2081,0.0,5.1656,54.0534,30.1261,29.9838,5.0,8.4,1.0,67.0,0,cow_0010
-10.9679,-3.5665,38.6,5.3202,5.4481,4.8913,0.1007,6.62,100.6061,0.0,5.1533,60.398,30.2284,27.1292,5.0,8.4,1.0,68.0,0,cow_0010
-4.618,5.3472,38.6,-4.4646,4.797,-7.6439,0.0985,6.62,94.3382,0.0,5.1602,60.4774,30.075,29.6735,5.0,8.4,1.0,69.0,0,cow_0010
-6.9077,-2.4589,38.6,-6.9655,5.0549,-2.6781,0.1007,6.62,95.6627,0.0,5.1622,53.5881,31.1396,27.8291,5.0,8.4,1.0,70.0,0,cow_0010
3.0827,2.0192,38.6,-2.0804,4.6305,-10.8497,0.1032,6.62,99.8837,0.0,5.1676,61.9222,29.333,27.7709,5.0,8.4,1.0,71.0,0,cow_0010
-0.4727,2.0739,38.6,4.2825,5.4285,4.5148,0.0991,6.62,107.6435,0.0,5.1753,55.7585,31.7893,27.2536,5.0,8.4,1.0,72.0,0,cow_0010
-2.2664,-8.059,38.6,-1.6051,5.2909,1.8664,0.1078,6.62,104.4354,0.0,5.1826,55.8763,30.7954,28.1361,5.0,8.4,1.0,73.0,0,cow_0010
-4.9483,2.2174,38.6,3.1648,4.8612,-6.4068,0.1005,6.62,91.4554,0.0,5.141,58.3346,28.4375,26.6646,5.0,8.4,1.0,74.0,0,cow_0010
-12.1723,2.3642,38.6,7.4134,4.7464,-9.8925,0.1038,6.62,104.8281,0.0,5.1949,84.7775,60.5776,26.4444,6.0,6.4,0.0,174.0,0,cow_0011
0.6752,3.8859,38.6,-3.6372,5.1178,-2.8427,0.0963,6.62,103.94,0.0,5.1928,87.6186,62.3355,27.0733,6.0,6.4,0.0,175.0,0,cow_0011
-12.6804,0.8641,38.6,0.4901,5.0603,-3.9341,0.1014,6.62,98.5692,0.0,5.2046,85.1848,61.154,26.678,6.0,6.4,0.0,176.0,0,cow_0011
-7.6876,0.8564,38.6,-2.605,5.0185,-4.7271,0.1032,6.62,103.9566,0.0,5.19,86.7292,59.2787,26.6784,6.0,6.4,0.0,177.0,0,cow_0011
-7.1049,1.1599,38.6,-3.0688,5.4697,3.838,0.0969,6.62,103.1503,0.0,5.2194,85.7214,61.3529,27.0523,6.0,6.4,0.0,178.0,0,cow_0011
-13.0281,-6.3064,38.6,-5.9351,5.3518,1.6012,0.1,6.62,99.4782,0.0,5.168,87.9901,65.7786,26.8936,6.0,6.4,0.0,179.0,0,cow_0011
-7.8866,1.728,38.6,-0.4392,5.0739,-3.6756,0.0925,6.62,103.1307,0.0,5.175,79.0895,61.7389,24.7198,6.0,6.4,0.0,180.0,0,cow_0011
-9.6083,3.4255,38.6,-2.5224,4.9704,-5.6406,0.0957,6.62,105.2909,0.0,5.2029,93.8159,64.389,26.2174,6.0,6.4,0.0,181.0,0,cow_0011
-12.701,-6.8181,38.6,-6.289,4.9781,-5.4945,0.0976,6.62,99.2234,0.0,5.1944,85.2873,63.9712,27.1612,6.0,6.4,0.0,182.0,0,cow_0011
-9.92,2.534,38.6,-0.7883,5.2614,-0.115,0.1057,6.62,104.2084,0.0,5.1954,88.5256,62.9866,24.9028,6.0,6.4,0.0,183.0,0,cow_0011
-6.5266,-1.5432,38.6,1.4299,5.4758,3.9552,0.0976,6.62,103.8839,0.0,5.1679,85.0637,60.2763,27.6568,6.0,6.4,0.0,184.0,0,cow_0011
-10.3688,11.9404,38.6,-3.8608,5.4876,4.1785,0.0957,6.62,100.221,0.0,5.1674,90.411,63.962,26.0193,6.0,6.4,0.0,185.0,0,cow_0011
-12.849,-0.1397,38.6,-10.1957,5.2353,-0.6114,0.102,6.62,99.0569,0.0,5.1783,82.9113,59.0292,25.0958,6.0,6.4,0.0,186.0,0,cow_0011
-7.3166,-1.0937,38.6,2.6066,5.3573,1.7043,0.098,6.62,101.0353,0.0,5.2066,85.4357,60.5327,25.5519,6.0,6.4,0.0,187.0,0,cow_0011
-7.9215,3.0082,38.6,0.8533,5.0659,-3.8265,0.1007,6.62,102.1146,0.0,5.1935,86.5698,60.1082,25.6987,6.0,6.4,0.0,188.0,0,cow_0011
-6.5442,1.8325,38.6,-5.1782,5.0892,-3.3856,0.0938,6.62,97.2197,0.0,5.1582,82.2253,66.1226,25.7861,6.0,6.4,0.0,189.0,0,cow_0011
-10.1564,6.672,38.6,-2.7982,5.334,1.2632,0.1015,6.62,107.3444,0.0,5.1964,83.1153,63.8132,24.7686,6.0,6.4,0.0,190.0,0,cow_0011
-7.272,-0.5932,38.6,-0.0853,5.1193,-2.8143,0.0907,6.62,102.6944,0.0,5.1749,84.965,62.8136,27.0156,6.0,6.4,0.0,191.0,0,cow_0011
-9.0579,1.6162,38.6,1.9945,5.0377,-4.3622,0.0962,6.62,100.3866,0.0,5.1992,87.9354,64.0189,25.6126,6.0,6.4,0.0,192.0,0,cow_0011
-12.6751,-1.2714,38.6,1.1414,5.1979,-1.3204,0.0971,6.62,99.2613,0.0,5.1905,82.6343,60.0631,25.2966,6.0,6.4,0.0,193.0,0,cow_0011
-7.3232,-0.1953,38.6,5.7245,4.8097,-8.6909,0.1055,6.62,103.3153,0.0,5.2055,84.1487,59.8757,26.2382,6.0,6.4,0.0,194.0,0,cow_0011
-5.6205,3.5113,38.6,-7.5069,5.1621,-2.0014,0.0981,6.62,105.5829,0.0,5.1991,84.7828,60.9322,27.011,6.0,6.4,0.0,195.0,0,cow_0011
-5.8575,1.4208,38.6,-6.9338,5.5271,4.9285,0.0972,6.62,103.9679,0.0,5.1869,87.0632,66.1292,26.0617,6.0,6.4,0.0,196.0,0,cow_0011
-3.2832,0.4775,38.3,2.7592,5.3938,2.68,0.1019,6.65,98.7217,0.0,5.0468,65.4586,31.2795,22.4686,3.0,3.5,0.0,183.0,0,cow_0012
-7.135,1.6557,38.3,2.1833,5.1893,-1.2121,0.0991,6.65,104.3287,0.0,5.0386,63.4225,32.9449,21.7662,3.0,3.5,0.0,184.0,0,cow_0012
-9.5277,3.4238,38.3,1.8244,5.0914,-3.0772,0.1004,6.65,103.1734,0.0,5.0504,62.7009,31.7582,21.9606,3.0,3.5,0.0,185.0,0,cow_0012
-6.0215,-1.5578,38.3,4.9213,5.3596,2.03,0.107,6.65,106.9611,0.0,5.0427,62.2918,33.0682,21.7839,3.0,3.5,0.0,186.0,0,cow_0012
-4.4365,-1.4397,38.3,2.3243,4.9401,-5.9566,0.102,6.65,106.1315,0.0,5.0432,65.7487,31.0425,22.3763,3.0,3.5,0.0,187.0,0,cow_0012
-1.3834,0.6795,38.3,-2.0642,5.4379,3.5195,0.0971,6.65,104.356,0.0,5.0597,62.1912,33.1721,21.9081,3.0,3.5,0.0,188.0,0,cow_0012
-3.3128,3.021,38.3,-4.1179,5.3898,2.6049,0.0998,6.65,108.9023,0.0,5.0431,63.1573,32.5448,21.1716,3.0,3.5,0.0,189.0,0,cow_0012
-1.3658,3.9449,38.3,-2.0606,5.1506,-1.9496,0.0966,6.65,108.0199,0.0,5.0528,64.8192,32.454,22.7273,3.0,3.5,0.0,190.0,0,cow_0012
-1.4498,-2.7835,38.3,1.3549,5.317,1.2184,0.1037,6.65,103.4981,0.0,5.0174,65.8608,31.6352,22.2077,3.0,3.5,0.0,191.0,0,cow_0012
-3.7497,-2.9906,38.3,-1.956,5.1905,-1.1907,0.0978,6.65,101.0552,0.0,5.0328,66.088,31.8157,21.3003,3.0,3.5,0.0,192.0,0,cow_0012
-3.6781,1.641,38.3,-6.8694,5.2115,-0.7895,0.099,6.65,100.4384,0.0,5.0367,63.96,32.7175,22.6773,3.0,3.5,0.0,193.0,0,cow_0012
-4.0187,-1.0881,38.3,-1.7003,5.4384,3.5285,0.1028,6.65,102.474,0.0,5.047,65.0109,31.6415,21.7325,3.0,3.5,0.0,194.0,0,cow_0012
2.4182,5.3137,38.3,-2.3596,5.1885,-1.2276,0.0994,6.65,109.531,0.0,5.0461,65.3158,31.135,21.3321,3.0,3.5,0.0,195.0,0,cow_0012
-5.2336,1.6968,38.3,1.7063,5.2986,0.869,0.0983,6.65,107.1978,0.0,5.0493,64.9921,31.9032,22.2029,3.0,3.5,0.0,196.0,0,cow_0012
-1.1955,-3.5867,38.3,0.849,5.4065,2.9225,0.098,6.65,105.8098,0.0,5.0251,61.7003,31.5625,20.8429,3.0,3.5,0.0,197.0,0,cow_0012
-3.309,-1.3902,38.3,2.7715,5.3107,1.0981,0.0972,6.65,104.6524,0.0,5.0389,65.3649,33.4059,21.9841,3.0,3.5,0.0,198.0,0,cow_0012
-4.4692,-3.3706,38.3,-1.7989,4.9495,-5.7784,0.1063,6.65,107.272,0.0,5.0357,65.3949,32.5388,21.5167,3.0,3.5,0.0,199.0,0,cow_0012
-2.0548,-1.9785,38.3,4.2833,5.0474,-3.9142,0.0976,6.65,102.0155,0.0,5.0311,68.2036,32.1063,22.8436,3.0,3.5,0.0,200.0,0,cow_0012
-3.4064,-2.3124,38.3,-2.2534,4.9671,-5.4429,0.0988,6.65,103.6875,0.0,5.0284,66.6409,31.6002,22.1573,3.0,3.5,0.0,201.0,0,cow_0012
-3.3859,-0.2936,38.3,1.1044,5.1317,-2.3089,0.0998,6.65,107.3677,0.0,5.0509,63.392,32.2313,23.3005,3.0,3.5,0.0,202.0,0,cow_0012
-2.9984,-1.2112,38.3,-1.3576,4.9953,-4.9054,0.1025,6.65,102.6741,0.0,5.0417,65.5638,31.3979,21.7329,3.0,3.5,0.0,203.0,0,cow_0012
-7.8391,-1.2958,38.3,-0.0552,5.0749,-3.3901,0.101,6.65,103.1517,0.0,5.0537,63.6899,32.3956,21.2504,3.0,3.5,0.0,204.0,0,cow_0012
-3.7371,0.6841,38.3,-3.441,5.3574,1.9873,0.098,6.65,110.0062,0.0,5.0475,67.4873,32.4768,22.6222,3.0,3.5,0.0,205.0,0,cow_0012
-0.0983,-5.1578,38.3,-0.0062,5.1394,-2.1634,0.0998,6.65,107.5498,0.0,5.0323,64.8104,32.0043,22.7217,3.0,3.5,0.0,206.0,0,cow_0012
-7.8158,-4.0377,38.55,-3.3308,5.0714,-0.3271,0.101,6.61,98.2553,0.0,5.137,86.531,64.2556,26.8105,5.0,2.9,1.0,66.0,0,cow_0013
-4.8374,2.981,38.55,4.5181,5.0902,0.0433,0.0917,6.61,95.1369,0.0,5.1508,85.1317,67.1081,26.5576,5.0,2.9,1.0,67.0,0,cow_0013
-6.4302,3.5226,38.55,0.5085,4.899,-3.7141,0.1052,6.61,98.2064,0.0,5.1614,80.9769,58.2225,25.4198,5.0,2.9,1.0,68.0,0,cow_0013
-5.788,3.3812,38.55,3.067,5.0794,-0.1694,0.0998,6.61,102.3812,0.0,5.155,85.9658,66.0338,26.8944,5.0,2.9,1.0,69.0,0,cow_0013
-2.1657,-1.6371,38.55,-4.3447,4.9197,-3.3077,0.1035,6.61,97.659,0.0,5.1339,88.4195,60.1741,25.7197,5.0,2.9,1.0,70.0,0,cow_0013
-3.8132,-1.994,38.55,0.6718,4.9582,-2.5509,0.0984,6.61,99.0921,0.0,5.1386,79.0958,63.1536,26.0641,5.0,2.9,1.0,71.0,0,cow_0013
-9.1424,2.2498,38.55,-3.5662,5.064,-0.4721,0.1017,6.61,103.4925,0.0,5.1491,84.2548,64.7059,25.2669,5.0,2.9,1.0,72.0,0,cow_0013
-4.2869,-0.5193,38.55,1.0978,4.5379,-10.8123,0.1066,6.61,101.5532,0.0,5.1536,84.9881,62.551,25.3993,5.0,2.9,1.0,73.0,0,cow_0013
-2.1137,0.6926,38.55,-6.3883,5.3792,5.7237,0.0944,6.61,95.2747,0.0,5.1642,82.9476,63.7486,25.7504,5.0,2.9,1.0,74.0,0,cow_0013
-6.4176,-5.9624,38.55,1.3527,4.7298,-7.0404,0.1024,6.61,95.7009,0.0,5.1429,83.3705,60.7831,25.528,5.0,2.9,1.0,75.0,0,cow_0013
-5.0213,0.7843,38.55,-0.4353,4.9079,-3.5397,0.0941,6.61,95.2806,0.0,5.1443,86.2283,62.0575,27.0428,5.0,2.9,1.0,76.0,0,cow_0013
-3.5498,5.6966,38.55,-3.7046,5.1005,0.2456,0.1014,6.61,95.2566,0.0,5.1294,88.2392,60.5248,26.0247,5.0,2.9,1.0,77.0,0,cow_0013
-6.0597,-1.911,38.55,-1.5629,5.2059,2.318,0.1001,6.61,99.464,0.0,5.129,83.1995,61.8447,25.244,5.0,2.9,1.0,78.0,0,cow_0013
-7.7469,-0.5054,38.55,0.169,5.1238,0.7032,0.0965,6.61,98.843,0.0,5.1251,85.7069,63.0329,26.3134,5.0,2.9,1.0,79.0,0,cow_0013
0.8413,-4.8586,38.55,1.8812,5.0106,-1.5211,0.0992,6.61,98.348,0.0,5.1635,84.4099,61.7892,25.9212,5.0,2.9,1.0,80.0,0,cow_0013
0.2676,1.3199,38.55,1.806,5.4691,7.4907,0.0999,6.61,100.8269,0.0,5.1607,87.4482,65.1577,28.7991,5.0,2.9,1.0,81.0,0,cow_0013
-6.2041,2.8197,38.55,0.4046,5.0997,0.2305,0.1015,6.61,93.8909,0.0,5.1332,88.5502,64.8632,25.9689,5.0,2.9,1.0,82.0,0,cow_0013
-7.2096,2.3324,38.55,-3.909,5.3655,5.454,0.1023,6.61,100.8096,0.0,5.1467,88.73,64.8957,25.0337,5.0,2.9,1.0,83.0,0,cow_0013
-6.0972,4.952,38.55,5.4445,5.1098,0.4287,0.1013,6.61,95.5821,0.0,5.1629,89.3039,60.8418,25.8236,5.0,2.9,1.0,84.0,0,cow_0013
-11.3598,0.9813,38.55,-1.8783,5.198,2.1624,0.0965,6.61,92.3339,0.0,5.15,83.5911,61.5117,25.9279,5.0,2.9,1.0,85.0,0,cow_0013
-8.3843,-3.1914,38.55,9.2823,5.2576,3.3329,0.0949,6.61,96.1016,0.0,5.1317,80.1706,60.583,25.4578,5.0,2.9,1.0,86.0,0,cow_0013
0.1323,3.75,38.55,2.3483,5.1734,1.6785,0.0971,6.61,102.5277,0.0,5.1458,89.4137,63.7011,26.6623,5.0,2.9,1.0,87.0,0,cow_0013
-8.3457,6.3171,38.55,5.4294,4.9505,-2.7025,0.1042,6.61,98.9174,0.0,5.1264,86.6066,61.9336,26.6256,5.0,2.9,1.0,88.0,0,cow_0013
-8.3335,-2.6454,38.55,2.8519,5.0112,-1.5086,0.1017,6.61,98.3785,0.0,5.1555,83.4237,60.322,25.5822,5.0,2.9,1.0,89.0,0,cow_0013
